ID_Observasi,Periode,Tahun,Triwulan,Urutan_Waktu,Kode_Provinsi,Provinsi,Wilayah,Jumlah_Penduduk,Urbanisasi_pct,Kemiskinan_pct,Penetrasi_Internet_pct,Literasi_Keuangan_pct,Rekening_per_1000_Penduduk,Pertumbuhan_Rekening_qoq_pct,Titik_Layanan_per_100rb_Penduduk,ATM_per_100rb_Penduduk,Kantor_Bank_per_100rb_Penduduk,Kredit_terhadap_PDRB_pct,DPK_terhadap_PDRB_pct,Transaksi_Digital_pct,Pertumbuhan_Transaksi_Digital_qoq_pct,Pinjaman_Fintech_per_Kapita_juta,NPL_pct,Shock_Ekonomi,Dimensi_Ketersediaan,Dimensi_Penggunaan,Dimensi_Kedalaman,IKAD_Simulasi,Kategori_IKAD,IKAD_Lag_1,IKAD_Lag_4,IKAD_Rata_Rata_4Q,Pertumbuhan_IKAD_qoq_pct,Pertumbuhan_IKAD_yoy_pct,IKAD_Berikutnya,Kategori_IKAD_Berikutnya,Perubahan_IKAD_Berikutnya,Target_Peningkatan_IKAD,Status_Data
11-2008Q2,2008-Q2,2008,Q2,62,11,Aceh,Sumatera,2776848,55.38,16.65,28.97,43.92,346.12,4.026,4.89,19.63,4.37,14.55,23.7,18.44,5.858,1.299,8.1,Krisis Global,1.7919,1.9298,1.4823,1.8025,Sedang,1.8462,1.7979,1.8035,-2.367,0.2559,1.7716,Sedang,-0.0309,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2008Q3,2008-Q3,2008,Q3,63,11,Aceh,Sumatera,2786634,55.44,17.0,29.55,43.75,346.37,0.074,4.79,18.37,4.55,15.02,,19.18,4.046,1.319,8.28,Krisis Global,1.9856,1.9324,1.4572,1.7716,Sedang,1.8025,1.6987,1.8217,-1.7143,4.2915,1.6657,Sedang,-0.1059,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2008Q4,2008-Q4,2008,Q4,64,11,Aceh,Sumatera,2791037,55.54,17.01,29.69,43.76,361.5,4.367,5.09,18.94,4.95,14.69,22.46,18.79,-2.062,1.393,8.5,Krisis Global,1.8941,1.7273,1.5689,1.6657,Sedang,1.7716,1.8664,1.7715,-5.9776,-10.7533,1.7153,Sedang,0.0496,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2009Q1,2009-Q1,2009,Q1,65,11,Aceh,Sumatera,2796869,55.71,17.3,,44.0,376.71,4.209,5.37,19.27,4.22,14.69,22.09,18.25,-2.848,1.377,8.77,Krisis Global,1.9647,1.8815,1.4637,1.7153,Sedang,1.6657,1.8462,1.7388,2.9777,-7.0902,1.7058,Sedang,-0.0095,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2009Q2,2009-Q2,2009,Q2,66,11,Aceh,Sumatera,2807152,55.94,17.53,30.3,44.36,394.35,4.68,5.39,21.47,4.74,14.52,-3.16,18.64,2.103,1.364,8.92,Krisis Global,2.0737,2.0332,1.3837,1.7058,Sedang,1.7153,1.8025,1.7146,-0.5538,-5.3648,1.7089,Sedang,0.0031,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2009Q3,2009-Q3,2009,Q3,67,11,Aceh,Sumatera,2822926,56.22,17.46,30.44,44.73,387.92,-1.629,5.45,20.92,4.98,14.2,21.68,18.86,1.173,1.367,8.94,Krisis Global,1.9583,1.9829,1.5166,1.7089,Sedang,1.7058,1.7716,1.6989,0.1817,-3.5392,1.7835,Sedang,0.0746,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2009Q4,2009-Q4,2009,Q4,68,11,Aceh,Sumatera,2834587,56.34,17.45,30.65,44.98,403.66,4.058,5.52,19.67,4.97,14.17,20.49,18.14,-3.818,1.445,9.04,Krisis Global,1.9177,2.0546,1.5821,1.7835,Sedang,1.7089,1.6657,1.7284,4.3654,7.0721,1.8131,Sedang,0.0296,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2010Q1,2010-Q1,2010,Q1,69,11,Aceh,Sumatera,2845144,56.55,17.44,31.14,45.14,401.51,-0.534,5.8,21.5,4.94,14.38,20.98,18.28,0.81,1.415,,Normal,1.916,2.1363,1.4332,1.8131,Sedang,1.7835,1.7153,1.7528,1.6597,5.7016,1.8413,Sedang,0.0282,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2010Q2,2010-Q2,2010,Q2,70,11,Aceh,Sumatera,2847774,56.8,16.97,32.19,45.52,399.71,-0.448,5.68,20.17,4.06,14.52,21.15,19.21,5.049,1.446,9.26,Normal,1.9272,2.0227,1.5181,1.8413,Sedang,1.8131,1.7058,1.7867,1.5553,7.9435,1.8866,Tinggi,0.0453,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2010Q3,2010-Q3,2010,Q3,71,11,Aceh,Sumatera,2854335,56.69,17.01,32.14,45.52,405.95,1.562,5.71,21.47,4.71,14.09,20.79,19.83,3.222,1.487,9.46,Normal,2.0437,2.087,1.4382,1.8866,Tinggi,1.8413,1.7089,1.8311,2.4602,10.3985,1.9532,Tinggi,0.0666,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2010Q4,2010-Q4,2010,Q4,72,11,ACEH,Sumatera,2863000,56.63,17.26,32.75,45.85,404.44,-0.373,5.66,19.46,4.44,14.06,21.5,19.7,-0.643,1.462,9.28,Normal,1.8321,2.0193,1.6185,1.9532,Tinggi,1.8866,1.7835,1.8736,3.5302,9.515,1.9212,Tinggi,-0.032,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2011Q1,2011-Q1,2011,Q1,73,11,Aceh,Sumatera,2868155,56.93,16.82,33.47,46.0,426.09,5.354,5.68,21.89,4.74,13.39,21.47,20.51,4.118,1.465,9.4,Normal,1.906,2.1433,1.6577,1.9212,Tinggi,1.9532,1.8131,1.9006,-1.6383,5.9622,1.8766,Tinggi,-0.0446,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2011Q2,2011-Q2,2011,Q2,74,11,Aceh,Sumatera,2878936,56.91,16.8,33.48,45.99,428.68,0.607,5.84,21.14,4.25,13.69,21.47,21.27,3.715,1.426,9.28,Normal,2.0042,1.9619,1.4136,1.8766,Tinggi,1.9212,1.8413,1.9094,-2.3215,1.9171,1.9429,Tinggi,0.0663,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2011Q3,2011-Q3,2011,Q3,75,11,Aceh,Sumatera,2888077,56.97,16.2,33.8,46.29,437.55,2.068,5.75,20.36,5.06,14.2,21.71,21.8,2.507,1.454,9.18,Normal,2.0498,2.2123,1.7162,1.9429,Tinggi,1.8766,1.8866,1.9235,3.533,2.9842,1.8581,Tinggi,-0.0848,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2011Q4,2011-Q4,2011,Q4,76,11,Aceh,Sumatera,2896026,57.31,16.58,34.15,46.55,444.55,1.602,5.7,22.07,4.6,14.75,21.81,22.02,1.013,1.541,9.09,Normal,2.0546,2.2609,1.4058,1.8581,Tinggi,1.9429,1.9532,1.8997,-4.3646,-4.8689,1.8197,Sedang,-0.0384,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2012Q1,2012-Q1,2012,Q1,77,11,Aceh,Sumatera,2900131,57.46,16.02,34.76,46.48,447.21,0.599,5.68,20.59,5.15,14.41,22.16,22.11,0.391,1.541,9.17,Normal,2.1115,2.0031,1.3234,1.8197,Sedang,1.8581,1.9212,1.8743,-2.0666,-5.2832,1.9494,Tinggi,0.1297,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2012Q2,2012-Q2,2012,Q2,78,11, Aceh ,Sumatera,2909214,57.27,16.29,34.99,46.57,454.93,1.726,5.57,20.3,4.51,14.29,22.41,22.95,3.816,1.511,9.12,Normal,2.0863,2.2991,1.6438,1.9494,Tinggi,1.8197,1.8766,1.8925,7.1275,3.8794,1.9207,Tinggi,-0.0287,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2012Q3,2012-Q3,2012,Q3,79,11,Aceh,Sumatera,2916260,57.63,16.29,35.25,46.6,464.09,2.013,5.69,21.03,4.14,14.94,22.23,23.42,2.024,1.59,9.19,Normal,1.9102,2.2159,1.498,1.9207,Tinggi,1.9494,1.9429,1.887,-1.4722,-1.1426,1.9236,Tinggi,0.0029,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2012Q4,2012-Q4,2012,Q4,80,11,Aceh,Sumatera,2924815,57.8,16.38,35.99,46.7,462.72,-0.295,5.65,20.02,5.01,15.22,,,2.205,1.622,9.35,Normal,1.905,2.2138,1.5138,1.9236,Tinggi,1.9207,1.8581,1.9034,0.151,3.5251,1.8307,Sedang,-0.0929,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2013Q1,2013-Q1,2013,Q1,81,11,Aceh,Sumatera,2937428,57.69,16.11,35.98,47.14,463.56,0.182,5.69,21.0,4.32,14.86,21.0,24.63,2.913,1.647,9.36,Normal,2.1088,2.1669,1.5679,1.8307,Sedang,1.9236,1.8197,1.9061,-4.8295,0.6045,1.8128,Sedang,-0.0179,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2013Q2,2013-Q2,2013,Q2,82,11,Aceh,Sumatera,2944926,57.62,16.05,36.17,47.38,476.06,2.696,5.76,22.32,4.56,15.05,20.92,24.87,0.982,1.645,9.24,Normal,1.9279,2.2982,1.5916,1.8128,Sedang,1.8307,1.9494,1.872,-0.9778,-7.0073,1.8505,Tinggi,0.0377,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2013Q3,2013-Q3,2013,Q3,83,11,Aceh,Sumatera,2959148,57.74,15.95,36.49,47.38,477.36,0.273,5.89,22.25,5.06,15.11,21.9,25.12,0.994,1.703,9.24,Normal,2.0378,2.0784,1.486,1.8505,Tinggi,1.8128,1.9207,1.8544,2.0797,-3.6549,1.8743,Tinggi,0.0238,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2013Q4,2013-Q4,2013,Q4,84,11,Aceh,Sumatera,2966572,,15.94,36.75,47.8,479.45,0.439,5.97,21.46,5.09,14.57,22.02,26.06,3.754,1.795,9.16,Normal,2.139,2.2246,1.4233,1.8743,Tinggi,1.8505,1.9236,1.8421,1.2861,-2.5629,1.9568,Tinggi,0.0825,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2014Q1,2014-Q1,2014,Q1,85,11,Aceh,Sumatera,2972097,58.05,16.03,36.7,47.73,498.9,4.056,5.92,20.66,5.17,14.64,21.76,26.12,0.223,1.779,8.81,Normal,2.0913,2.2033,1.4525,1.9568,Tinggi,1.8743,1.8307,1.8736,4.4016,6.8881,1.942,Tinggi,-0.0148,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2014Q2,2014-Q2,2014,Q2,86,11,Aceh,Sumatera,2982045,58.2,15.91,,47.55,,-0.385,6.0,20.55,5.04,14.22,21.84,26.54,1.593,1.779,8.8,Normal,2.1406,2.3999,1.5154,1.942,Tinggi,1.9568,1.8128,1.9059,-0.7563,7.1271,1.9513,Tinggi,0.0093,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2014Q3,2014-Q3,2014,Q3,87,11,Aceh,Sumatera,2988512,58.28,15.76,37.76,47.75,502.49,1.11,5.92,20.77,4.94,14.47,22.8,26.31,-0.846,1.803,8.86,Normal,2.0983,2.2831,1.4077,1.9513,Tinggi,1.942,1.8505,1.9311,0.4789,5.4472,1.8667,Tinggi,-0.0846,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2014Q4,2014-Q4,2014,Q4,88,11,Aceh,Sumatera,2999582,58.66,15.81,38.62,48.08,505.85,0.668,5.94,21.64,5.15,15.26,,26.28,-0.121,1.817,8.91,Normal,1.9095,2.3808,1.4587,1.8667,Tinggi,1.9513,1.8743,1.9292,-4.3356,-0.4055,1.8297,Sedang,-0.037,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2015Q1,2015-Q1,2015,Q1,89,11,Aceh,Sumatera,3004613,58.9,15.83,38.71,48.52,508.86,0.594,5.85,20.97,5.45,15.29,23.71,27.15,3.281,1.839,8.86,Normal,1.8073,2.3764,1.5604,1.8297,Sedang,1.8667,1.9568,1.8974,-1.9821,-6.4953,1.9545,Tinggi,0.1248,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2015Q2,2015-Q2,2015,Q2,90,11,Aceh,Sumatera,3020986,58.96,15.69,39.12,48.74,512.95,0.805,6.04,22.33,5.35,14.9,24.66,28.75,5.91,1.902,8.85,Normal,2.1885,2.3049,1.4886,1.9545,Tinggi,1.8297,1.942,1.9005,6.8208,0.6437,1.9903,Tinggi,0.0358,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2015Q3,2015-Q3,2015,Q3,91,11,Aceh,Sumatera,3028294,58.92,15.24,39.39,48.96,527.25,2.787,6.0,22.01,5.19,14.59,24.18,28.44,-1.081,1.967,8.75,Normal,2.1914,2.4735,1.5672,1.9903,Tinggi,1.9545,1.9513,1.9103,1.8317,1.9987,2.0144,Tinggi,0.0241,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2015Q4,2015-Q4,2015,Q4,92,11,Aceh,Sumatera,3039211,59.11,15.34,39.9,49.25,524.48,-0.526,5.85,20.84,4.45,14.25,24.37,28.19,-0.88,2.109,8.72,Normal,2.069,2.5494,1.624,2.0144,Tinggi,1.9903,1.8667,1.9472,1.2109,7.9124,1.9683,Tinggi,-0.0461,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2016Q1,2016-Q1,2016,Q1,93,11,Aceh,Sumatera,3043875,59.12,15.29,40.4,49.3,525.16,0.13,5.98,21.29,5.04,13.66,24.16,28.61,1.513,2.228,8.84,Normal,2.0102,2.1961,1.6866,1.9683,Tinggi,2.0144,1.8297,1.9819,-2.2885,7.575,1.9085,Tinggi,-0.0598,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2016Q2,2016-Q2,2016,Q2,94,11,Aceh,Sumatera,3056785,59.21,15.23,40.56,49.52,544.11,3.608,6.15,22.73,5.42,13.64,24.38,29.16,1.921,2.358,8.73,Normal,1.8823,2.2692,1.3883,1.9085,Tinggi,1.9683,1.9545,1.9704,-3.0382,-2.3535,1.942,Tinggi,0.0335,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2016Q3,2016-Q3,2016,Q3,95,11,Aceh,Sumatera,3072209,59.33,15.01,41.22,49.91,557.93,2.54,6.33,21.58,4.4,13.67,24.2,30.34,4.039,2.452,8.91,Normal,1.9157,2.2726,1.6741,1.942,Tinggi,1.9085,1.9903,1.9583,1.7553,-2.4268,1.9645,Tinggi,0.0225,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2016Q4,2016-Q4,2016,Q4,96,11,Aceh,Sumatera,3086919,59.53,15.12,41.79,50.13,559.35,0.256,6.44,20.02,4.79,14.1,25.08,31.17,2.733,2.468,8.93,Normal,2.1227,2.5229,1.7249,1.9645,Tinggi,1.942,2.0144,1.9458,1.1586,-2.4772,2.0334,Tinggi,0.0689,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2017Q1,2017-Q1,2017,Q1,97,11,Aceh,Sumatera,3105095,59.73,14.99,41.85,50.34,567.21,1.405,6.49,21.74,4.66,14.26,25.35,31.88,2.275,2.479,8.87,Normal,2.0123,2.4442,1.6535,2.0334,Tinggi,1.9645,1.9683,1.9621,3.5073,3.3074,2.0291,Tinggi,-0.0043,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2017Q2,2017-Q2,2017,Q2,98,11,aceh,Sumatera,3114306,,14.82,41.59,50.75,566.5,-0.126,6.59,21.59,5.39,14.35,25.65,31.89,0.042,2.547,9.12,Normal,1.9983,2.5115,1.7804,2.0291,Tinggi,2.0334,1.9085,1.9922,-0.2115,6.3191,2.0072,Tinggi,-0.0219,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2017Q3,2017-Q3,2017,Q3,99,11,Aceh,Sumatera,3129615,60.26,14.6,41.88,51.18,560.66,-1.03,6.71,22.6,4.9,14.63,25.32,31.99,0.309,2.54,9.04,Normal,2.0759,2.3409,1.6683,2.0072,Tinggi,2.0291,1.942,2.0085,-1.0793,3.3574,1.9798,Tinggi,-0.0274,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2017Q4,2017-Q4,2017,Q4,100,11,Aceh,Sumatera,3134372,60.58,14.47,42.38,51.0,552.66,-1.427,6.8,23.28,5.7,14.77,24.86,32.92,2.912,2.582,9.13,Normal,1.9958,2.1465,1.6603,1.9798,Tinggi,2.0072,1.9645,2.0124,-1.3651,0.7788,1.9515,Tinggi,-0.0283,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2018Q1,2018-Q1,2018,Q1,101,11,Aceh,Sumatera,3143393,60.78,14.26,43.0,50.85,565.76,2.37,6.85,23.26,5.04,14.74,24.99,34.27,4.093,2.667,9.13,Normal,2.0941,2.4795,1.6047,1.9515,Tinggi,1.9798,2.0334,1.9919,-1.4294,-4.0277,1.9575,Tinggi,0.006,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2018Q2,2018-Q2,2018,Q2,102,11,Aceh,SUMATERA,3154193,60.97,14.18,44.02,51.19,577.28,2.036,6.89,22.19,5.52,14.51,24.52,35.11,2.454,2.719,9.23,Normal,2.1114,2.3926,1.6244,1.9575,Tinggi,1.9515,2.0291,1.974,0.3075,-3.5287,1.9458,Tinggi,-0.0117,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2018Q3,2018-Q3,2018,Q3,103,11,Aceh,Sumatera,3163364,61.1,14.15,43.92,51.48,585.32,1.393,6.87,23.4,5.39,14.34,24.56,35.37,0.726,2.761,9.29,Normal,1.9333,2.4969,1.7419,1.9458,Tinggi,1.9575,2.0072,1.9587,-0.5977,-3.059,2.0247,Tinggi,0.0789,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2018Q4,2018-Q4,2018,Q4,104,11,Aceh,Sumatera,3180347,61.17,13.99,44.54,51.47,592.32,1.196,7.3,23.81,5.59,14.35,24.13,35.88,1.436,2.811,9.27,Normal,2.2153,2.5287,1.4174,2.0247,Tinggi,1.9458,1.9798,1.9699,4.0549,2.2679,2.0236,Tinggi,-0.0011,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2019Q1,2019-Q1,2019,Q1,105,11,Aceh,Sumatera,3188698,61.27,,44.79,51.42,601.45,1.541,7.22,23.88,5.24,14.53,24.3,36.54,1.856,2.879,9.13,Normal,2.1789,2.4487,1.6951,2.0236,Tinggi,2.0247,1.9515,1.9879,-0.0543,3.6946,2.0663,Tinggi,0.0427,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2019Q2,2019-Q2,2019,Q2,106,11,Aceh,Sumatera,3202578,61.46,13.78,45.23,51.65,617.69,2.701,7.12,23.4,5.62,14.82,24.06,36.86,0.876,2.945,9.27,Normal,2.3783,2.6069,1.4578,2.0663,Tinggi,2.0236,1.9575,2.0151,2.1101,5.5581,2.0991,Tinggi,0.0328,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2019Q3,2019-Q3,2019,Q3,107,11,Aceh,Sumatera,3207263,61.61,13.69,45.95,52.21,631.74,2.274,6.99,22.61,5.68,14.79,23.61,38.08,3.292,2.906,9.32,Normal,2.3139,2.5904,1.4796,2.0991,Tinggi,2.0663,1.9458,2.0534,1.5874,7.8785,2.0595,Tinggi,-0.0396,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2019Q4,2019-Q4,2019,Q4,108,11,Aceh,Sumatera,3217767,61.86,13.8,46.53,52.49,643.31,1.832,7.01,21.55,5.76,,23.95,38.6,1.389,2.948,9.45,Normal,2.3411,2.6746,1.8055,2.0595,Tinggi,2.0991,2.0247,2.0621,-1.8865,1.7188,2.0464,Tinggi,-0.0131,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2020Q1,2020-Q1,2020,Q1,109,11,Aceh,Sumatera,3227463,62.14,14.54,47.19,52.92,649.96,1.033,6.98,22.3,5.73,14.03,23.47,38.1,-1.317,2.975,10.06,Pandemi,1.9848,2.7124,1.6595,2.0464,Tinggi,2.0595,2.0236,2.0678,-0.6361,1.1267,2.0625,Tinggi,0.0161,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2020Q2,2020-Q2,2020,Q2,110,11,Aceh,Sumatera,3231751,62.25,14.91,47.61,52.92,671.57,3.326,7.01,23.71,5.6,13.5,22.61,38.14,0.104,3.02,10.7,Pandemi,2.094,2.6841,1.42,2.0625,Tinggi,2.0464,2.0663,2.0669,0.7867,-0.1839,2.0201,Tinggi,-0.0424,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2020Q3,2020-Q3,2020,Q3,111,11,Aceh,Sumatera,3235077,62.33,15.51,48.29,53.28,673.02,0.216,6.89,21.14,5.76,13.93,21.61,38.19,0.13,3.101,11.26,Pandemi,2.199,2.6569,1.584,2.0201,Tinggi,2.0625,2.0991,2.0471,-2.0558,-3.7635,2.0688,Tinggi,0.0487,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2020Q4,2020-Q4,2020,Q4,112,11, Aceh ,Sumatera,3241504,62.49,16.04,48.59,53.55,683.67,1.582,6.93,21.79,5.17,13.41,20.43,37.58,-1.576,3.134,11.86,Pandemi,2.0355,2.6213,1.2914,2.0688,Tinggi,2.0201,2.0595,2.0494,2.4108,0.4516,2.0763,Tinggi,0.0075,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2021Q1,2021-Q1,2021,Q1,113,11,Aceh,Sumatera,3247859,62.53,16.01,48.97,53.55,694.38,1.567,6.98,23.77,5.5,12.8,21.3,38.48,2.376,3.22,11.81,Pemulihan Awal,2.2459,2.7741,1.3631,2.0763,Tinggi,2.0688,2.0464,2.0569,0.3625,1.4611,2.0434,Tinggi,-0.0329,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2021Q2,2021-Q2,2021,Q2,114,11,Aceh,Sumatera,3256638,62.81,15.97,49.44,53.57,709.89,2.233,6.91,24.87,5.24,11.97,21.85,38.66,0.472,3.306,12.18,Pemulihan Awal,2.1159,2.8318,1.2401,2.0434,Tinggi,2.0763,2.0625,2.0522,-1.5845,-0.9261,2.1715,Sangat Tinggi,0.1281,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2021Q3,2021-Q3,2021,Q3,115,11,Aceh,Sumatera,3260450,63.07,15.94,49.68,53.9,718.26,1.179,7.04,22.7,5.28,11.86,21.6,39.31,1.679,3.314,12.13,Pemulihan Awal,1.9763,2.8766,1.7064,2.1715,Sangat Tinggi,2.0434,2.0201,2.09,6.269,7.4947,2.1006,Sangat Tinggi,-0.0709,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2021Q4,2021-Q4,2021,Q4,116,11,Aceh,Sumatera,3274958,63.16,16.21,50.29,54.0,706.13,-1.688,6.97,23.11,5.47,11.31,21.48,40.09,1.984,3.406,12.25,Pemulihan Awal,2.2403,2.7975,1.4335,2.1006,Sangat Tinggi,2.1715,2.0688,2.0979,-3.265,1.5371,2.0942,Tinggi,-0.0064,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2022Q1,2022-Q1,2022,Q1,117,11,Aceh,Sumatera,3279854,63.27,16.05,50.61,53.76,715.54,1.333,6.97,23.1,5.23,10.97,22.3,40.91,2.042,3.435,12.07,Pemulihan,2.2272,2.6767,1.2761,2.0942,Tinggi,2.1006,2.0763,2.1024,-0.3047,0.8621,2.1071,Sangat Tinggi,0.0129,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2022Q2,2022-Q2,2022,Q2,118,11,Aceh,Sumatera,3289667,63.41,,51.0,53.97,729.68,1.976,6.88,25.21,5.36,11.87,21.5,41.74,2.036,3.472,11.97,Pemulihan,2.1696,2.8898,1.2319,2.1071,Sangat Tinggi,2.0942,2.0434,2.1183,0.616,3.1174,2.1268,Sangat Tinggi,0.0197,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2022Q3,2022-Q3,2022,Q3,119,11,Aceh,Sumatera,3306280,63.27,15.98,51.45,54.06,739.54,1.352,7.01,23.99,5.29,12.06,20.88,42.3,1.34,3.552,11.79,Pemulihan,2.1916,2.9586,1.2717,2.1268,Sangat Tinggi,2.1071,2.1715,2.1072,0.9349,-2.0585,2.1103,Sangat Tinggi,-0.0165,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2022Q4,2022-Q4,2022,Q4,120,11,Aceh,Sumatera,3308875,63.37,15.94,51.44,54.53,759.01,2.633,7.07,22.64,5.7,12.41,21.44,43.31,2.396,3.593,11.68,Pemulihan,2.2116,2.892,1.3556,2.1103,Sangat Tinggi,2.1268,2.1006,2.1096,-0.7758,0.4618,2.1801,Sangat Tinggi,0.0698,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2023Q1,2023-Q1,2023,Q1,121,11,Aceh,Sumatera,3316279,,15.87,51.71,54.48,774.63,2.058,6.99,23.25,5.78,12.53,21.05,44.58,2.936,3.638,11.69,Pemulihan,2.3062,2.9491,1.5026,2.1801,Sangat Tinggi,2.1103,2.0942,2.1311,3.3076,4.1018,2.2395,Sangat Tinggi,0.0594,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2023Q2,2023-Q2,2023,Q2,122,11,Aceh,Sumatera,3333487,63.51,15.45,51.96,54.97,782.58,1.026,6.99,21.85,5.81,12.47,20.37,45.8,2.735,3.672,11.51,Pemulihan,2.1459,3.0703,1.5015,2.2395,Sangat Tinggi,2.1801,2.1071,2.1642,2.7246,6.2835,2.2543,Sangat Tinggi,0.0148,1,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
11-2023Q3,2023-Q3,2023,Q3,123,11,Aceh,Sumatera,3340619,63.52,15.24,52.36,55.16,787.14,0.582,7.09,24.33,5.9,12.8,21.13,47.53,3.778,3.742,11.33,Pemulihan,2.1746,3.101,1.4135,2.2543,Sangat Tinggi,2.2395,2.1268,2.1961,0.6609,5.9949,2.2539,Sangat Tinggi,-0.0004,0,DATA SIMULASI UNTUK PELATIHAN — BUKAN NILAI RESMI OJK
